ESTADO_DE_RESULTADOS,TRANSACCION,NEGOCIO,FECHA,PROVEEDOR,IMPORTE,CATEGORIA,CATEGORIA_ORIG,DESCRIPCION
Costo de Venta,Egreso,UNACH,29/01/2026,WALMART,438.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,29/01/2026,SAMS,249.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/01/2026,LA CASA DE ADOBE,12546.0,NOMINAS,NOMINAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,CARNICERIA SAN JUAN,116.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,EL CONEJO ROJO,350.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,NOTA,420.0,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,SUKARNE,426.49,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,CARNEMART,479.8,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,ROSARIO POLLO,609.37,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,NOTA,645.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,MARISCOS VASA,1199.0,MARISCOS,MARISCOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/01/2026,LA CASA DE ADOBE,20000.0,RENTA,RENTA,
Gasto Operativo,Egreso,UNACH,30/01/2026,MARIA EUGENIA (CRISTALERIA MONTERREY),87.0,UTENSILIOS,UTENSILIOS,
Gasto Operativo,Egreso,CRIT,30/01/2026,CRIT,19501.6,NOMINAS,NOMINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/01/2026,BANCOMER,4602.83,COMISIONES BANCARIAS,COMISIONES BANCARIAS,
Gasto Operativo,Egreso,ANDES,30/01/2026,BANCOMER,303.2,COMISIONES BANCARIAS,COMISIONES BANCARIAS,
Gasto Operativo,Egreso,CRIT,30/01/2026,BANCOMER,303.2,COMISIONES BANCARIAS,COMISIONES BANCARIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,SAMS,353.89,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/01/2026,LA CASA DE ADOBE,49688.0,NOMINAS,NOMINAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/01/2026,PRISCILLA GOURMET,1027.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/01/2026,LA CASA DE ADOBE,20000.0,RENTA,RENTA,
Costo de Venta,Egreso,UNACH,31/01/2026,EXPENDIOS CHIAPAS,87.3,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,31/01/2026,DON LORENZO,169.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,UNACH,31/01/2026,SUKARNE,485.1,CARNES,CARNES,
Gasto Operativo,Egreso,ANDES,31/01/2026,ANDES,14045.52,NOMINAS,NOMINAS,
Costo de Venta,Egreso,UNACH,31/01/2026,LA FRAILESCA,1570.0,CARNES,CARNES,
Gasto Operativo,Egreso,UNACH,31/01/2026,UNACH,39439.58,NOMINAS,NOMINAS,
Costo de Venta,Egreso,UNACH,31/01/2026,SAMS,388.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,03/02/2026,CARNEMART,530.69,LACTEOS,LACTEOS,
Costo de Venta,Egreso,ANDES,03/02/2026,DON LORENZO,895.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,03/02/2026,MAICITOS,455.0,SNACKS,SNACKS,
Costo de Venta,Egreso,UNACH,03/02/2026,PABLIN,945.73,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,03/02/2026,PABLIN,945.73,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,ANDES,03/02/2026,PABLIN,234.25,PLASTICOS,PLASTICOS,
Gasto Operativo,Egreso,ANDES,03/02/2026,SAMS,679.0,LIMPIEZA,LIMPIEZA,
Costo de Venta,Egreso,ANDES,03/02/2026,SAMS,327.36,LACTEOS,LACTEOS,
Costo de Venta,Egreso,ANDES,03/02/2026,SAMS,602.55,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,03/02/2026,SAMS,1666.45,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,03/02/2026,UNION SAN FERNANDO,3485.0,CAFE,CAFE,
Gasto Operativo,Egreso,LA CASA DE ADOBE,03/02/2026,UNION SAN FERNANDO,530.0,CAFE,CAFE,
Costo de Venta,Egreso,ANDES,03/02/2026,CARNEMART,1079.27,CARNES,CARNES,
Costo de Venta,Egreso,ANDES,03/02/2026,CARNEMART,389.91,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,03/02/2026,CARNEMART,249.9,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,03/02/2026,LA FRAILESCA,942.03,LACTEOS,LACTEOS,
Costo de Venta,Egreso,ANDES,03/02/2026,SAMS,318.0,SNACKS,SNACKS,
Costo de Venta,Egreso,ANDES,03/02/2026,PABLIN,945.73,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,CRIT,03/02/2026,PABLIN,945.73,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,UNACH,03/02/2026,CARNEMART,584.9,LACTEOS,LACTEOS,
Costo de Venta,Egreso,UNACH,03/02/2026,LA HOJALDRA,165.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,UNACH,03/02/2026,NOTA,64.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,UNACH,03/02/2026,NOTA,78.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,UNACH,03/02/2026,NOTA,1007.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,UNACH,03/02/2026,NOTA,90.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,03/02/2026,PRISCILLA GOURMET,2095.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,UNACH,03/02/2026,PRISCILLA GOURMET,2196.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,03/02/2026,CENTRAL DE ALARMAS INTERNACIONALES,406.0,SEGURIDAD Y VIGILANCIA,SEGURIDAD Y VIGILANCIA,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,CARNEMART,432.85,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,CARNEMART,999.83,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,DON LORENZO,228.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,UNACH,04/02/2026,DON LORENZO,1552.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,CHILES MONSE,933.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,PABLIN,477.73,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,ROSARIO POLLO,294.0,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,ROSARIO POLLO,441.09,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,04/02/2026,EXPENDIOS CHIAPAS,1404.0,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,04/02/2026,LA FRAILESCA,940.68,CARNES,CARNES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,3029.79,LIMPIEZA,LIMPIEZA,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,712.01,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,276.2,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,1774.9,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,465.46,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,254.73,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,343.72,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SAMS,2116.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,SUKARNE,315.06,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,04/02/2026,ROSARIO POLLO,579.3,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,04/02/2026,SAMS,589.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,UNACH,04/02/2026,SUKARNE,230.0,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,04/02/2026,WALMART,228.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,UNACH,04/02/2026,SAMS,228.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,UNACH,04/02/2026,SUKARNE,229.21,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,MARISCOS VASA,2333.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,CRIT,04/02/2026,CARNEMART,309.7,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,04/02/2026,DON LORENZO,79.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,05/02/2026,CARNEMART,875.15,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,05/02/2026,DON LORENZO,1865.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,05/02/2026,EXPENDIOS CHIAPAS,1496.94,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,05/02/2026,LA FRAILESCA,1772.44,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,05/02/2026,LA HOJALDRA,110.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,CRIT,05/02/2026,NOTA,1050.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,05/02/2026,PABLIN,181.99,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,945.24,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,283.37,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,1117.12,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,685.41,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,1097.23,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,1923.24,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,334.53,SNACKS,SNACKS,
Gasto Operativo,Egreso,CRIT,05/02/2026,SAMS,346.0,LIMPIEZA,LIMPIEZA,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,874.5,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,378.5,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,6071.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,2164.59,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,1636.77,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/02/2026,SAMS,905.57,SNACKS,SNACKS,
Costo de Venta,Egreso,UNACH,05/02/2026,NOTA,420.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,UNACH,05/02/2026,PABLIN,432.49,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,UNACH,05/02/2026,SUKARNE,890.1,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,05/02/2026,WALMART,568.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,UNACH,06/02/2026,CARNEMART,1035.51,LACTEOS,LACTEOS,
Costo de Venta,Egreso,UNACH,06/02/2026,EXPENDIOS CHIAPAS,2520.0,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/02/2026,NOTA,560.0,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/02/2026,NOTA,915.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/02/2026,PABLIN,96.94,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/02/2026,ROSARIO POLLO,159.6,CARNES,CARNES,
Costo de Venta,Egreso,UNACH,06/02/2026,MARISCOS VASA,733.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,UNACH,06/02/2026,NOTA,150.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Gasto Operativo,Egreso,UNACH,06/02/2026,SAMS,270.08,LIMPIEZA,LIMPIEZA,
Costo de Venta,Egreso,UNACH,06/02/2026,SAMS,214.83,ABARROTES,ABARROTES,
Costo de Venta,Egreso,UNACH,06/02/2026,SAMS,173.99,ABARROTES,ABARROTES,
Costo de Venta,Egreso,UNACH,06/02/2026,SAMS,201.01,LACTEOS,LACTEOS,
Costo de Venta,Egreso,UNACH,06/02/2026,SAMS,157.54,ABARROTES,ABARROTES,
Costo de Venta,Egreso,UNACH,06/02/2026,SAMS,1893.6,ABARROTES,ABARROTES,
